EmployeeID,JobRole,CurrentSkill
1830,Research Scientist,Algorithmic software
1830,Research Scientist,3D graphics software
1830,Research Scientist,Amazon Elastic Compute Cloud EC2
1833,Sales Executive,Act!
1833,Sales Executive,Monitoring
1833,Sales Executive,Adobe ActionScript
1833,Sales Executive,Speaking
1833,Sales Executive,Apple Keynote
1833,Sales Executive,Reading Comprehension
1833,Sales Executive,Airtable
1833,Sales Executive,Critical Thinking
1833,Sales Executive,Adobe Creative Cloud software
1833,Sales Executive,Adobe Acrobat
1834,Research Scientist,Mathematics
1834,Research Scientist,3D graphics software
1834,Research Scientist,Critical Thinking
1834,Research Scientist,Amazon DynamoDB
1834,Research Scientist,Active Learning
1834,Research Scientist,Amazon Elastic Compute Cloud EC2
1835,Sales Representative,Reading Comprehension
1835,Sales Representative,Adobe Dreamweaver
1835,Sales Representative,Adobe Illustrator
1835,Sales Representative,Adobe Acrobat
1835,Sales Representative,Writing
1835,Sales Representative,Speaking
1835,Sales Representative,Active Listening
1836,Sales Executive,Speaking
1836,Sales Executive,Act!
1836,Sales Executive,Adobe Acrobat
1836,Sales Executive,Monitoring
1836,Sales Executive,Airtable
1836,Sales Executive,Reading Comprehension
1836,Sales Executive,Adobe ActionScript
1837,Research Director,Critical Thinking
1837,Research Director,Graphics software
1837,Research Director,Science
1837,Research Director,Clinical trial management software
1837,Research Director,IBM Lotus 1-2-3
1837,Research Director,Adobe Photoshop
1837,Research Director,Active Listening
1837,Research Director,Writing
1839,Research Scientist,Active Learning
1839,Research Scientist,Reading Comprehension
1839,Research Scientist,Active Listening
1839,Research Scientist,Amazon DynamoDB
1839,Research Scientist,Ada
1842,Human Resources,Adobe Acrobat
1842,Human Resources,Adobe Human Capital Application Solution Accelerator
1842,Human Resources,Speaking
1842,Human Resources,Writing
1844,Human Resources,Adobe Illustrator
1844,Human Resources,Adobe Dreamweaver
1844,Human Resources,Critical Thinking
1844,Human Resources,Adobe Creative Cloud software
1844,Human Resources,Active Listening
1844,Human Resources,Reading Comprehension
1844,Human Resources,Speaking
1845,Sales Executive,Active Listening
1845,Sales Executive,Speaking
1845,Sales Executive,Adobe ActionScript
1845,Sales Executive,Adobe Creative Cloud software
1845,Sales Executive,Adobe Acrobat
1845,Sales Executive,Airtable
1845,Sales Executive,Act!
1845,Sales Executive,Reading Comprehension
1847,Research Scientist,3D graphics software
1847,Research Scientist,Critical Thinking
1847,Research Scientist,Mathematics
1847,Research Scientist,Active Learning
1847,Research Scientist,Amazon DynamoDB
1847,Research Scientist,Algorithmic software
1849,Sales Executive,Apple Keynote
1849,Sales Executive,Speaking
1849,Sales Executive,Airtable
1849,Sales Executive,Monitoring
1849,Sales Executive,Act!
1849,Sales Executive,Active Listening
1849,Sales Executive,Adobe Creative Cloud software
1849,Sales Executive,Adobe ActionScript
1849,Sales Executive,Reading Comprehension
1850,Laboratory Technician,C++
1850,Laboratory Technician,Email software
1850,Laboratory Technician,Microsoft Access
1850,Laboratory Technician,Database software
1850,Laboratory Technician,Laboratory information management system LIMS
1850,Laboratory Technician,Writing
1850,Laboratory Technician,Critical Thinking
1850,Laboratory Technician,Linux
1852,Laboratory Technician,Laboratory information management system LIMS
1852,Laboratory Technician,Microsoft Access
1852,Laboratory Technician,Email software
1852,Laboratory Technician,Science
1852,Laboratory Technician,Monitoring
1852,Laboratory Technician,Database software
1852,Laboratory Technician,Reading Comprehension
1852,Laboratory Technician,Critical Thinking
1852,Laboratory Technician,Linux
1853,Sales Executive,Critical Thinking
1853,Sales Executive,Monitoring
1853,Sales Executive,Airtable
1853,Sales Executive,Adobe Creative Cloud software
1854,Research Scientist,Mathematics
1854,Research Scientist,Advanced numerical software
1854,Research Scientist,Reading Comprehension
1854,Research Scientist,Amazon Elastic Compute Cloud EC2
1854,Research Scientist,Active Learning
1854,Research Scientist,3D graphics software
1854,Research Scientist,Ada
1856,Laboratory Technician,Monitoring
1856,Laboratory Technician,C++
1856,Laboratory Technician,Critical Thinking
1856,Laboratory Technician,Reading Comprehension
1856,Laboratory Technician,Science
1857,Manufacturing Director,ABB Optimize IT Predict & Control
1857,Manufacturing Director,Reading Comprehension
1857,Manufacturing Director,Speaking
1857,Manufacturing Director,Adobe Acrobat
1857,Manufacturing Director,Critical Thinking
1857,Manufacturing Director,Adobe After Effects
1857,Manufacturing Director,Active Listening
1857,Manufacturing Director,Adobe InDesign
1858,Human Resources,Writing
1858,Human Resources,Active Listening
1858,Human Resources,Adobe InDesign
1858,Human Resources,Reading Comprehension
1858,Human Resources,Speaking
1858,Human Resources,Adobe Dreamweaver
1859,Healthcare Representative,Monitoring
1859,Healthcare Representative,Reading Comprehension
1859,Healthcare Representative,3DGrid HIPAA Checkup
1859,Healthcare Representative,Adobe Acrobat
1859,Healthcare Representative,Active Listening
1859,Healthcare Representative,American Medical Association CodeManager
1859,Healthcare Representative,Alteer Office
1859,Healthcare Representative,Allscripts healthcare automation software
1860,Laboratory Technician,Linux
1860,Laboratory Technician,C++
1860,Laboratory Technician,Database software
1860,Laboratory Technician,Laboratory information management system LIMS
1860,Laboratory Technician,Science
1860,Laboratory Technician,Critical Thinking
1862,Sales Executive,Critical Thinking
1862,Sales Executive,Speaking
1862,Sales Executive,Adobe Acrobat
1862,Sales Executive,Adobe Creative Cloud software
1862,Sales Executive,Airtable
1862,Sales Executive,Reading Comprehension
1862,Sales Executive,Monitoring
1862,Sales Executive,Act!
1863,Sales Executive,Adobe Acrobat
1863,Sales Executive,Speaking
1863,Sales Executive,Critical Thinking
1863,Sales Executive,Monitoring
1863,Sales Executive,Active Listening
1863,Sales Executive,Adobe ActionScript
1863,Sales Executive,Airtable
1863,Sales Executive,Act!
1863,Sales Executive,Adobe Creative Cloud software
1864,Sales Representative,3M Post-it App
1864,Sales Representative,Adobe Creative Cloud software
1864,Sales Representative,Critical Thinking
1864,Sales Representative,Adobe Dreamweaver
1864,Sales Representative,Writing
1864,Sales Representative,ACT! Premium
1864,Sales Representative,Adobe Illustrator
1864,Sales Representative,Active Listening
1864,Sales Representative,Adobe Acrobat
1864,Sales Representative,Speaking
1865,Human Resources,Active Listening
1865,Human Resources,Adobe Creative Cloud software
1865,Human Resources,Adobe Acrobat
1865,Human Resources,Speaking
1865,Human Resources,Reading Comprehension
1866,Manager,Adobe Photoshop
1866,Manager,Critical Thinking
1866,Manager,ADP Workforce Now
1866,Manager,Reading Comprehension
1866,Manager,Active Listening
1866,Manager,Adobe Creative Cloud software
1866,Manager,Act!
1866,Manager,Adobe Acrobat
1866,Manager,Speaking
1867,Research Director,Active Listening
1867,Research Director,Adobe Photoshop
1867,Research Director,IBM Lotus 1-2-3
1867,Research Director,Critical Thinking
1867,Research Director,Graphics software
1867,Research Director,Reading Comprehension
1867,Research Director,Writing
1867,Research Director,Science
1867,Research Director,ESRI ArcGIS software
1868,Research Scientist,Active Learning
1868,Research Scientist,Amazon Elastic Compute Cloud EC2
1868,Research Scientist,Active Listening
1868,Research Scientist,Algorithmic software
1869,Sales Executive,Active Listening
1869,Sales Executive,Monitoring
1869,Sales Executive,Adobe Creative Cloud software
1869,Sales Executive,Critical Thinking
1869,Sales Executive,Airtable
1869,Sales Executive,Speaking
1869,Sales Executive,Reading Comprehension
1869,Sales Executive,Apple Keynote
1870,Research Scientist,Ada
1870,Research Scientist,3D graphics software
1870,Research Scientist,Algorithmic software
1870,Research Scientist,Reading Comprehension
1870,Research Scientist,Amazon DynamoDB
1870,Research Scientist,Advanced numerical software
1870,Research Scientist,Amazon Elastic Compute Cloud EC2
1871,Research Scientist,Active Learning
1871,Research Scientist,Advanced numerical software
1871,Research Scientist,Mathematics
1871,Research Scientist,Active Listening
1871,Research Scientist,3D graphics software
1871,Research Scientist,Amazon DynamoDB
1871,Research Scientist,Algorithmic software
1871,Research Scientist,Critical Thinking
1873,Research Scientist,Critical Thinking
1873,Research Scientist,Active Learning
1873,Research Scientist,Amazon DynamoDB
1873,Research Scientist,Amazon Elastic Compute Cloud EC2
1873,Research Scientist,3D graphics software
1873,Research Scientist,Mathematics
1873,Research Scientist,Ada
1875,Sales Representative,Reading Comprehension
1875,Sales Representative,Critical Thinking
1875,Sales Representative,Active Listening
1875,Sales Representative,Adobe Creative Cloud software
1875,Sales Representative,Adobe Dreamweaver
1876,Sales Representative,Adobe Creative Cloud software
1876,Sales Representative,Reading Comprehension
1876,Sales Representative,Adobe Illustrator
1876,Sales Representative,Active Listening
1878,Research Scientist,Amazon Elastic Compute Cloud EC2
1878,Research Scientist,Amazon DynamoDB
1878,Research Scientist,Advanced numerical software
1878,Research Scientist,3D graphics software
1878,Research Scientist,Reading Comprehension
1878,Research Scientist,Ada
1880,Sales Executive,Critical Thinking
1880,Sales Executive,Act!
1880,Sales Executive,Adobe Acrobat
1880,Sales Executive,Airtable
1880,Sales Executive,Reading Comprehension
1880,Sales Executive,Apple Keynote
1880,Sales Executive,Adobe Creative Cloud software
1880,Sales Executive,Monitoring
1880,Sales Executive,Adobe ActionScript
1880,Sales Executive,Active Listening
1881,Laboratory Technician,Monitoring
1881,Laboratory Technician,Linux
1881,Laboratory Technician,Laboratory information management system LIMS
1881,Laboratory Technician,Critical Thinking
1881,Laboratory Technician,Microsoft Access
1881,Laboratory Technician,Email software
1881,Laboratory Technician,Database software
1881,Laboratory Technician,Science
1881,Laboratory Technician,C++
1882,Sales Executive,Speaking
1882,Sales Executive,Act!
1882,Sales Executive,Adobe ActionScript
1882,Sales Executive,Adobe Acrobat
1882,Sales Executive,Airtable
1882,Sales Executive,Reading Comprehension
1882,Sales Executive,Adobe Creative Cloud software
1882,Sales Executive,Monitoring
1882,Sales Executive,Critical Thinking
1882,Sales Executive,Apple Keynote
1883,Laboratory Technician,Email software
1883,Laboratory Technician,Critical Thinking
1883,Laboratory Technician,Reading Comprehension
1883,Laboratory Technician,Microsoft Access
1883,Laboratory Technician,Linux
1885,Research Scientist,Active Listening
1885,Research Scientist,3D graphics software
1885,Research Scientist,Ada
1885,Research Scientist,Amazon DynamoDB
1885,Research Scientist,Active Learning
1885,Research Scientist,Advanced numerical software
1885,Research Scientist,Critical Thinking
1886,Manufacturing Director,Apple Final Cut Pro
1886,Manufacturing Director,Adobe InDesign
1886,Manufacturing Director,Adobe Acrobat
1886,Manufacturing Director,Speaking
1886,Manufacturing Director,Adobe After Effects
1886,Manufacturing Director,Critical Thinking
1886,Manufacturing Director,Active Listening
1886,Manufacturing Director,ABB Optimize IT Predict & Control
1888,Manufacturing Director,Adobe Photoshop
1888,Manufacturing Director,Speaking
1888,Manufacturing Director,Adobe Acrobat
1888,Manufacturing Director,Critical Thinking
1888,Manufacturing Director,Active Listening
1888,Manufacturing Director,ABB Optimize IT Predict & Control
1888,Manufacturing Director,Reading Comprehension
1888,Manufacturing Director,Adobe After Effects
1888,Manufacturing Director,Apple Final Cut Pro
1888,Manufacturing Director,Monitoring
1890,Human Resources,Adobe Dreamweaver
1890,Human Resources,Adobe Creative Cloud software
1890,Human Resources,Adobe Human Capital Application Solution Accelerator
1890,Human Resources,Adobe Illustrator
1890,Human Resources,Speaking
1890,Human Resources,Critical Thinking
1890,Human Resources,Reading Comprehension
1892,Manager,Adobe Creative Cloud software
1892,Manager,Reading Comprehension
1892,Manager,Critical Thinking
1892,Manager,Active Listening
1892,Manager,ActionWare
1892,Manager,Monitoring
1892,Manager,Adobe Photoshop
1892,Manager,Act!
1892,Manager,Speaking
1892,Manager,Adobe Acrobat
1893,Research Scientist,3D graphics software
1893,Research Scientist,Amazon Elastic Compute Cloud EC2
1893,Research Scientist,Reading Comprehension
1893,Research Scientist,Active Listening
1893,Research Scientist,Ada
1893,Research Scientist,Advanced numerical software
1893,Research Scientist,Mathematics
1898,Sales Executive,Adobe Creative Cloud software
1898,Sales Executive,Speaking
1898,Sales Executive,Reading Comprehension
1898,Sales Executive,Active Listening
1898,Sales Executive,Airtable
1898,Sales Executive,Adobe ActionScript
1898,Sales Executive,Act!
1898,Sales Executive,Apple Keynote
1898,Sales Executive,Adobe Acrobat
1900,Manager,ADP Workforce Now
1900,Manager,Speaking
1900,Manager,Act!
1900,Manager,Monitoring
1900,Manager,Critical Thinking
1900,Manager,Reading Comprehension
1900,Manager,Adobe Creative Cloud software
1903,Healthcare Representative,3DGrid HIPAA Checkup
